"LC_X","LC_Y","LC_Z","LClusHigh_X","LClusHigh_Y","LClusHigh_Z","LClusLow_X","LClusLow_Y","LClusLow_Z","LClusMedial_X","LClusMedial_Y","LClusMedial_Z","LClusMid_X","LClusMid_Y","LClusMid_Z","LL_X","LL_Y","LL_Z","LT_X","LT_Y","LT_Z","RC_X","RC_Y","RC_Z","RClusHigh_X","RClusHigh_Y","RClusHigh_Z","RClusLow_X","RClusLow_Y","RClusLow_Z","RClusMedial_X","RClusMedial_Y","RClusMedial_Z","RClusMid_X","RClusMid_Y","RClusMid_Z","RIMU_X","RIMU_Y","RIMU_Z","RL_X","RL_Y","RL_Z","RT_X","RT_Y","RT_Z","LAJC_X","LAJC_Y","LAJC_Z","LKJC_X","LKJC_Y","LKJC_Z","LKneeLatP_X","LKneeLatP_Y","LKneeLatP_Z","LKneeMedP_X","LKneeMedP_Y","LKneeMedP_Z","LLMp_X","LLMp_Y","LLMp_Z","LMMp_X","LMMp_Y","LMMp_Z","OLeftTibia_X","OLeftTibia_Y","OLeftTibia_Z","ORightTibia_X","ORightTibia_Y","ORightTibia_Z","Oglobal_X","Oglobal_Y","Oglobal_Z","RAJC_X","RAJC_Y","RAJC_Z","RKJC_X","RKJC_Y","RKJC_Z","RKneeLatP_X","RKneeLatP_Y","RKneeLatP_Z","RKneeMedP_X","RKneeMedP_Y","RKneeMedP_Z","RLMp_X","RLMp_Y","RLMp_Z","RMMp_X","RMMp_Y","RMMp_Z","XLeftTibia_X","XLeftTibia_Y","XLeftTibia_Z","XRightTibia_X","XRightTibia_Y","XRightTibia_Z","Xglobal_X","Xglobal_Y","Xglobal_Z","YLeftTibia_X","YLeftTibia_Y","YLeftTibia_Z","YRightTibia_X","YRightTibia_Y","YRightTibia_Z","Yglobal_X","Yglobal_Y","Yglobal_Z","ZLeftTibia_X","ZLeftTibia_Y","ZLeftTibia_Z","ZRightTibia_X","ZRightTibia_Y","ZRightTibia_Z","Zglobal_X","Zglobal_Y","Zglobal_Z","RTibiaToGlobal_X","RTibiaToGlobal_Y","RTibiaToGlobal_Z","LTibiaToGlobal_X","LTibiaToGlobal_Y","LTibiaToGlobal_Z","Force Plate 1_COP:X_mm","Force Plate 1_COP:Y_mm","Force Plate 1_COP:Z_mm","Force Plate 1_Ref:X_mm","Force Plate 1_Ref:Y_mm","Force Plate 1_Ref:Z_mm","Force Plate 1_Force:X_N","Force Plate 1_Force:Y_N","Force Plate 1_Force:Z_N","Force Plate 1_Moment:X_Nmm","Force Plate 1_Moment:Y_Nmm","Force Plate 1_Moment:Z_Nmm","Force Plate 2_COP:X_mm","Force Plate 2_COP:Y_mm","Force Plate 2_COP:Z_mm","Force Plate 2_Ref:X_mm","Force Plate 2_Ref:Y_mm","Force Plate 2_Ref:Z_mm","Force Plate 2_Force:X_N","Force Plate 2_Force:Y_N","Force Plate 2_Force:Z_N","Force Plate 2_Moment:X_Nmm","Force Plate 2_Moment:Y_Nmm","Force Plate 2_Moment:Z_Nmm"
382.317139,388.104401,180.772888,319.976532,650.172363,367.215729,331.626129,600.923889,292.439331,368.59256,633.411743,313.549591,318.945801,611.361267,329.139496,304.415558,494.378357,48.737274,349.572052,592.088318,38.226974,569.747803,970.135376,69.186951,622.186218,1030.615723,371.894562,613.08783,1048.924805,290.160614,561.089417,1037.016357,325.996796,605.189453,1046.752808,325.136414,617.623047,1013.5401,180.255997,650.044189,1141.607788,41.575588,593.015198,1228.604736,79.489876,382.071686,476.710114,165.83136,383.53476,718.859436,465.229797,327.729034,714.229919,471.406891,439.340485,723.488892,459.052673,342.717499,459.790192,169.335556,421.425903,493.630035,162.327148,382.071686,476.710114,165.83136,566.541748,1054.793091,103.954063,0,0,0,566.541748,1054.793091,103.954063,566.016968,986.869263,491.428223,622.917175,984.152832,499.66925,509.11673,989.585693,483.187225,607.984924,1045.594849,92.233803,525.098572,1063.991211,115.674316,475.204926,504.741913,142.644165,663.114868,1029.329834,99.57888,200,0,0,345.717438,549.210327,107.37545,592.380432,1149.908325,120.65432,0,200,0,382.45163,539.593811,243.582062,566.408386,1037.526855,202.449738,0,0,200,-9.62421,-2.507643,14.771464,-36.936775,13.408049,16.754738,404.625843,1003.290811,0,238.5,812.5,0,56.475876,-107.180336,890.118164,169826.366699,-147871.630371,-31739.762608,NA,NA,NA,727.5,812.5,0,0.28026,-3.605532,-11.455628,2546.551587,-1797.792589,50.214604
383.926025,389.259857,190.090302,318.74234,655.756104,365.395477,330.809326,604.151978,292.292053,367.303925,637.918274,312.002838,318.16452,615.645386,328.70105,305.287231,484.972961,51.071274,349.406097,581.04248,36.702999,570.184448,960.104858,70.267944,623.322144,1030.245972,371.271729,613.900696,1046.319824,289.18927,562.223938,1034.458984,325.348785,606.043945,1044.840698,324.160187,618.681458,1007.990906,180.132187,651.258728,1131.220581,38.685715,593.646179,1219.863403,73.191414,382.649506,476.505676,169.735565,381.669891,728.835632,460.568054,325.988098,723.49231,467.254761,437.351624,734.178955,453.881348,343.610565,459.064362,174.070389,421.688507,493.946991,165.400726,382.649506,476.505676,169.735565,567.212585,1046.71521,103.010399,0,0,0,567.212585,1046.71521,103.010399,567.918213,988.603577,491.864838,624.867004,987.050171,500.122772,510.969513,990.156921,483.606873,608.809082,1037.923584,91.49865,525.616028,1055.506958,114.522148,475.157654,505.266083,145.007065,664.216003,1022.78064,99.202988,200,0,0,344.738708,546.315674,109.052711,591.449829,1142.604614,117.28833,0,200,0,382.395111,542.033142,245.26178,567.391968,1031.943359,201.856934,0,0,200,-8.219995,-2.182043,13.860594,-38.783997,14.318764,17.274529,403.312907,993.011125,0,238.5,812.5,0,56.735664,-92.23307,857.0495,154706.969147,-141252.819366,-28297.19323,NA,NA,NA,727.5,812.5,0,0.09637,-2.256622,-7.455057,1511.527875,-1210.737426,-443.098594
385.451416,392.412231,200.425446,317.6315,662.728516,363.521301,330.080017,608.721497,292.234283,366.109558,643.688416,310.452698,317.444397,621.338684,328.310944,306.284149,476.133667,54.407532,348.910645,570.263977,34.242592,570.667664,949.112061,70.829453,624.784973,1029.090332,370.827972,614.963806,1042.428833,288.357849,563.609619,1031.066284,324.979156,607.187134,1041.90918,323.347412,619.825012,1000.88208,180.450668,652.356262,1119.938843,37.280869,594.30249,1209.386963,69.887054,383.208618,477.594299,174.011703,379.968018,740.137634,455.582397,324.414642,734.171997,462.821167,435.521393,746.103271,448.343628,344.475616,459.715302,179.224548,421.94165,495.473297,168.798859,383.208618,477.594299,174.011703,567.829407,1036.337891,102.438309,0,0,0,567.829407,1036.337891,102.438309,570.203125,990.583984,492.781372,627.195679,990.022949,500.936676,513.210632,991.14502,484.626038,609.516479,1027.722168,91.108963,526.142334,1044.953613,113.767662,475.104553,506.883453,147.664276,665.1427,1013.545227,99.144218,200,0,0,343.821655,544.578918,111.124153,590.853455,1132.912598,113.613831,0,200,0,382.367065,545.774109,247.132736,568.4328,1024.707275,201.663254,0,0,200,-6.426622,-1.887721,13.182073,-40.705185,15.279,17.680696,402.089593,984.001282,0,238.5,812.5,0,55.657764,-78.883369,818.404358,140357.396698,-133882.435638,-25018.703096,NA,NA,NA,727.5,812.5,0,-0.004238,-1.039263,-3.631834,643.301134,-614.905671,-510.501237
386.833405,397.653687,211.800674,316.806763,671.081238,361.767944,329.547943,614.620178,292.450775,365.223541,650.634216,309.11972,316.913635,628.436523,328.142944,307.392792,468.118439,59.079601,348.122864,559.622681,30.802271,571.256836,937.461426,71.051155,626.510437,1026.914795,370.502716,616.258362,1037.360596,287.683533,565.180908,1026.833496,324.826599,608.583801,1037.952881,322.698273,621.050781,992.556396,181.102631,653.332092,1108.145264,36.737709,594.93811,1197.879517,68.407333,383.678619,479.881287,178.880859,378.680267,752.592712,450.529877,323.236633,746.217896,458.299286,434.123901,758.967529,442.760468,345.194733,461.733704,184.971451,422.162537,498.028839,172.790268,383.678619,479.881287,178.880859,568.448792,1024.570068,102.248367,0,0,0,568.448792,1024.570068,102.248367,572.726929,992.122192,493.907562,629.757568,992.306763,501.862152,515.69635,991.937561,485.952972,610.165405,1015.916443,91.061012,526.732178,1033.223755,113.435715,475.07196,509.300873,150.947952,665.943726,1002.476929,99.363213,200,0,0,343.108948,544.005676,113.786507,590.704834,1121.66333,110.050552,0,200,0,382.380615,550.70166,249.425323,569.536316,1016.321838,201.807877,0,0,200,-4.481459,-1.653293,12.767749,-42.711037,16.22263,17.842262,400.911952,976.378136,0,238.5,812.5,0,53.912907,-67.689247,776.851685,127309.006287,-126169.99823,-22108.073221,NA,NA,NA,727.5,812.5,0,-0.040927,-0.246205,-1.031777,107.563644,-194.539283,-379.241106
388.189758,405.055481,224.063385,316.414886,680.733948,360.332397,329.367218,621.820374,293.118622,364.853821,658.679321,308.260986,316.71698,636.879517,328.359467,308.606293,461.408142,65.396439,347.228668,549.023987,26.628967,571.949097,925.502502,71.135086,628.372803,1023.578125,370.147308,617.658813,1031.365845,287.089844,566.828064,1021.773315,324.741272,610.113342,1033.02124,322.105774,622.288452,983.474854,181.8461,654.251038,1096.180054,36.549797,595.569519,1185.970215,67.716042,384.172424,483.365051,184.484009,377.958252,765.971863,445.775299,322.583862,759.461914,453.963409,433.332642,772.481873,437.587158,345.845642,465.15918,191.377335,422.499176,501.570984,177.590668,384.172424,483.365051,184.484009,568.980225,1012.516846,102.299446,0,0,0,568.980225,1012.516846,102.299446,575.386841,992.415588,494.907684,632.452271,993.121765,502.576447,518.321472,991.709412,487.238861,610.679749,1003.710876,91.181419,527.280701,1021.322754,113.41748,475.254028,512.430786,155.164948,666.56134,990.799805,99.63208,200,0,0,342.882263,544.705688,117.175484,590.798706,1109.94812,106.940361,0,200,0,382.558655,556.755127,252.338684,570.608826,1007.407104,202.100204,0,0,200,-2.662461,-1.528479,12.546484,-44.781384,17.050138,17.694122,399.737421,969.93922,0,238.5,812.5,0,51.961487,-58.637138,735.024536,115721.689392,-118513.460632,-19614.412586,NA,NA,NA,727.5,812.5,0,-0.041505,0.134407,0.288062,-131.13245,27.744068,-207.983366
389.744293,414.557098,236.878906,316.560242,691.495605,359.36673,329.695984,630.233826,294.340485,365.150269,667.737183,308.096588,316.965576,646.517273,329.042023,309.920227,456.621338,73.494797,346.484985,538.594116,22.258234,572.674194,913.498718,71.241203,630.183105,1019.054688,369.584381,618.941467,1024.752808,286.45285,568.38269,1015.88324,324.529663,611.584045,1027.166504,321.401093,623.380981,973.98468,182.403061,655.106079,1084.248779,36.439114,596.175598,1174.036377,67.224648,384.93335,488.089722,190.801758,377.837646,779.98584,441.686859,322.479919,773.598755,450.092865,433.195343,786.372986,433.280853,346.659027,470.021271,198.342316,423.207672,506.158203,183.261185,384.93335,488.089722,190.801758,569.217041,1001.156677,102.357483,0,0,0,569.217041,1001.156677,102.357483,578.105957,990.731384,495.488892,635.205566,991.865906,502.790588,521.006348,989.596863,488.187164,610.879028,992.251709,91.196411,527.555054,1010.061646,113.518555,475.934631,516.367981,160.467255,666.857605,979.781799,99.620781,200,0,0,343.467041,546.82196,121.295692,590.64624,1098.803589,104.479828,0,200,0,383.090668,563.892151,255.954056,571.476563,998.506592,202.291229,0,0,200,-1.215797,-1.568277,12.347507,-46.861374,17.658016,17.256998,398.555769,964.314391,0,238.5,812.5,0,50.030754,-51.409016,695.304749,105557.266815,-111287.536224,-17501.329256,NA,NA,NA,727.5,812.5,0,-0.028246,0.23576,0.698738,-179.684361,103.656811,-75.016508
391.680267,425.811737,249.745209,317.281647,703.13739,358.926239,330.648071,639.728455,296.099976,366.164276,677.682617,308.749176,317.709778,657.164124,330.157104,311.330475,454.341583,83.123734,346.102356,528.884888,18.430132,573.319946,901.564209,71.438873,631.727417,1013.418945,368.741638,619.904846,1017.685547,285.688049,569.668579,1009.151733,324.066742,612.805664,1020.429321,320.484558,624.163513,964.205688,182.616364,655.815918,1072.381348,36.310093,596.694031,1162.199951,66.723091,386.200226,494.078613,197.679428,378.256989,794.333984,438.558228,322.85672,788.284729,446.88501,433.657257,800.383301,430.231384,347.86853,476.308472,205.624496,424.531921,511.848724,189.73436,386.200226,494.078613,197.679428,569.072876,990.787354,102.248253,0,0,0,569.072876,990.787354,102.248253,580.69281,986.834045,495.528534,637.824646,988.43219,502.418121,523.561096,985.235901,488.638977,610.704712,981.951538,90.942337,527.44104,999.623169,113.554176,477.379486,521.234619,166.884491,666.804932,969.95697,99.182724,200,0,0,345.172211,550.470276,126.012749,589.927063,1088.597412,102.641548,0,200,0,384.137451,572.051819,260.233185,572.026672,989.782471,202.219849,0,0,200,-0.224079,-1.756831,12.03119,-48.885796,17.934656,16.583158,397.399111,959.096091,0,238.5,812.5,0,48.171566,-45.588211,659.561584,96689.150116,-104803.749603,-15705.736155,NA,NA,NA,727.5,812.5,0,-0.014103,0.198089,0.63057,-140.037294,99.291253,0.27769
394.030334,438.107056,262.055634,318.530396,715.4776,358.997009,332.244202,650.166687,298.302124,367.835571,688.351501,310.24057,318.932343,668.664734,331.61322,312.83255,455.006683,93.589752,346.228912,521.062866,16.029819,573.780151,889.681946,71.704185,632.850464,1006.78656,367.720551,620.517029,1009.968567,284.776733,570.580872,1001.598206,323.373688,613.678162,1012.841614,319.39975,624.556458,954.077881,182.544113,656.314209,1060.466309,36.163818,597.068054,1150.412231,66.19416,388.083862,501.299805,204.931992,379.080017,808.768921,436.587433,323.572388,803.247009,444.440247,434.587646,814.290833,428.734619,349.576355,483.96582,212.954514,426.5914,518.633789,196.90947,388.083862,501.299805,204.931992,568.762146,980.548035,101.967606,0,0,0,568.762146,980.548035,101.967606,582.750732,981.406189,495.136688,639.907837,983.452881,501.665619,525.593628,979.359558,488.607788,610.378601,971.845642,90.52243,527.145691,989.250366,113.412788,479.7323,527.064148,174.412262,666.598633,960.31366,98.570869,200,0,0,348.209961,555.703735,131.137497,588.995361,1078.465088,101.064621,0,200,0,385.745667,581.146362,265.090546,572.318054,980.766174,201.910934,0,0,200,0.518678,-1.946746,11.684373,-50.804127,17.770952,15.706585,396.331252,953.900598,0,238.5,812.5,0,46.330235,-40.775902,629.025513,88944.583435,-99279.883972,-14168.327181,NA,NA,NA,727.5,812.5,0,-0.004251,0.119879,0.402414,-79.696724,65.77798,28.865782
396.643311,450.499176,273.245422,320.181305,728.338745,359.58847,334.382599,661.36676,300.899536,370.008881,699.568176,312.530182,320.547791,680.840027,333.397034,314.447693,458.889526,103.984222,347.025238,516.893433,15.950429,574.014465,877.79187,71.987152,633.52887,999.265381,366.727875,620.919128,1001.217285,283.782043,571.131165,993.312134,322.606293,614.222778,1004.465027,318.305176,624.604675,943.538269,182.386459,656.601868,1048.392578,36.0303,597.278503,1138.58667,65.676163,390.531555,509.621094,212.445892,380.145721,823.147522,435.824432,324.47644,818.294617,442.807465,435.815033,828.000427,428.84137,351.744659,492.823578,220.212921,429.318481,526.418579,204.678833,390.531555,509.621094,212.445892,568.648926,969.06604,101.659767,0,0,0,568.648926,969.06604,101.659767,583.885193,975.625671,494.578979,641.058411,977.889465,500.905518,526.712036,973.361877,488.252441,610.247253,960.29364,90.222626,527.050598,977.838379,113.096916,482.910431,533.81366,182.942795,666.517029,949.006042,98.266968,200,0,0,352.486847,562.397156,136.567703,588.671448,1066.960327,99.282036,0,200,0,387.834473,591.04071,270.454987,572.521973,970.733459,201.539581,0,0,200,1.363875,-1.944523,11.582737,-52.586899,17.163473,14.686027,395.424626,948.355798,0,238.5,812.5,0,44.416794,-36.627251,604.360596,82105.890991,-94839.060425,-12836.240108,NA,NA,NA,727.5,812.5,0,0.000776,0.051744,0.187959,-31.052438,32.116723,30.263047
399.220245,462.184692,282.944641,322.075012,741.49646,360.775085,336.864563,673.087463,303.934357,372.456024,711.18866,315.527466,322.420746,693.440369,335.621246,316.252441,466.088379,113.478989,348.694458,518.140076,18.668926,574.063965,865.867859,72.272209,633.861572,990.966431,365.941223,621.25116,991.37384,282.861542,571.421875,984.442322,321.957855,614.53302,995.417603,317.384155,624.436035,932.650696,182.32312,656.726196,1036.173584,35.929283,597.349487,1126.693237,65.197067,393.387909,518.846069,220.136536,381.32431,837.436584,436.139801,325.475403,833.272644,442.028687,437.173187,841.600525,430.250885,354.280579,502.598267,227.440521,432.495239,535.093933,212.832535,393.387909,518.846069,220.136536,568.870056,955.962341,101.485611,0,0,0,568.870056,955.962341,101.485611,584.085632,970.02124,494.106293,641.268311,972.151672,500.40921,526.902954,967.890869,487.803406,610.430603,946.788879,90.239594,527.309387,965.135742,112.731628,486.60907,541.485046,192.096848,666.648926,935.411499,98.520653,200,0,0,357.506317,570.250854,142.296448,589.331421,1053.674805,97.227921,0,200,0,390.255127,601.58075,276.230347,572.737793,959.536072,201.289536,0,0,200,2.441897,-1.69926,11.868682,-54.207897,16.289291,13.661299,394.736637,942.05435,0,238.5,812.5,0,42.377098,-32.843002,585.869263,75901.91156,-91534.243347,-11655.278316,NA,NA,NA,727.5,812.5,0,0.002353,0.009488,0.048704,-2.54258,9.382445,20.914971
401.445282,472.870911,291.020081,324.046173,754.729187,362.652313,339.454834,685.112793,307.445251,374.915955,723.134033,319.07608,324.41275,706.214722,338.419861,318.358429,476.483063,121.495117,351.429688,525.579224,23.797625,574.015991,853.921082,72.579689,633.977234,982.035767,365.431152,621.520264,980.874634,282.194061,571.571655,975.131165,321.542999,614.695068,985.842041,316.74881,624.181824,921.558655,182.435959,656.760681,1023.922974,35.867435,597.334473,1114.756958,64.75499,396.475891,528.850586,227.798447,382.520142,851.651794,437.321686,326.519318,848.029968,442.170288,438.520935,855.27356,432.473083,357.095245,513.046387,234.632202,435.856506,544.654846,220.964676,396.475891,528.850586,227.798447,569.233704,942.236816,101.50856,0,0,0,569.233704,942.236816,101.50856,583.755981,964.082397,493.837341,640.944824,965.87323,500.214844,526.567139,962.291565,487.459839,610.744385,932.498474,90.53476,527.722961,951.975159,112.482368,490.438446,550.229553,201.194687,666.855286,920.830322,99.160843,200,0,0,362.557892,579.014954,148.258469,590.496582,1039.688843,95.321541,0,200,0,392.851715,612.678772,282.209473,572.925232,947.789917,201.238281,0,0,200,3.548707,-1.345419,12.367439,-55.617397,15.432389,12.824096,394.291481,934.533893,0,238.5,812.5,0,40.252743,-29.152802,573.69281,70009.966827,-89376.452301,-10565.093966,NA,NA,NA,727.5,812.5,0,0.002101,-0.009463,-0.01719,9.121253,-1.879264,10.611815
403.144989,482.828156,297.484619,325.950806,767.892212,365.260498,341.934967,697.336182,311.37619,377.168549,735.389587,322.960236,326.429626,719.002014,341.822021,320.855103,489.691467,127.746796,355.304016,538.574707,30.190676,573.961792,841.966919,72.941635,633.962524,972.653015,365.166443,621.665161,970.227051,281.852356,571.651489,965.457336,321.357788,614.744995,975.889587,316.403381,623.931885,910.386475,182.727386,656.786926,1011.746826,35.840363,597.295654,1102.8125,64.327301,399.607788,539.639587,235.053421,383.679443,865.787292,439.192993,327.585785,862.43103,443.308472,439.773071,869.143555,435.077545,360.070557,524.077637,241.585052,439.14502,555.201538,228.52179,399.607788,539.639587,235.053421,569.507568,928.992188,101.699356,0,0,0,569.507568,928.992188,101.699356,583.337097,957.129272,493.765045,640.529358,958.635254,500.22052,526.144836,955.623291,487.30957,610.980408,918.790405,90.959724,528.034607,939.19397,112.43898,494.039307,560.278259,209.432938,666.999939,906.877991,99.881927,200,0,0,366.981323,588.649902,154.224045,591.436523,1026.223022,93.959564,0,200,0,395.471375,624.336792,288.066376,573.02301,936.144592,201.362213,0,0,200,4.439937,-1.041428,12.779839,-56.741077,14.846127,12.328776,394.074231,925.346938,0,238.5,812.5,0,38.190331,-25.304611,567.885315,64084.11911,-88348.321136,-9501.827785,NA,NA,NA,727.5,812.5,0,0.001186,-0.013686,-0.035784,10.318268,-5.41835,3.294405
404.345947,492.607697,302.378998,327.719971,780.943176,368.521973,344.170074,709.760315,315.557098,379.105743,747.971436,326.952606,328.425995,731.765442,345.701202,323.767487,505.103119,132.209213,360.168213,555.61499,36.5895,573.96228,830.013794,73.380112,633.877441,962.992676,365.066895,621.677795,959.648071,281.77536,571.676208,955.448792,321.336517,614.699158,965.725525,316.28067,623.735291,899.206421,183.15657,656.853455,999.668579,35.832623,597.278809,1090.876343,63.899673,402.60141,551.267029,241.465408,384.82489,879.792053,441.639587,328.704498,876.395752,445.4534,440.945282,883.188354,437.825806,363.045959,535.720459,247.942032,442.15683,566.81366,234.988785,402.60141,551.267029,241.465408,569.640808,916.465332,102.008026,0,0,0,569.640808,916.465332,102.008026,583.056213,949.060669,493.829834,640.248474,950.503296,500.320862,525.863892,947.618042,487.338776,611.106628,906.038574,91.421265,528.174988,926.892151,112.594788,497.167938,571.75116,216.172394,667.092285,894.090637,100.532486,200,0,0,370.387726,599.266846,159.845459,591.804138,1013.578186,93.170174,0,200,0,397.985016,636.581665,293.448608,573.050964,924.751038,201.608887,0,0,200,5.070693,-0.845451,12.930905,-57.51223,14.650684,12.220081,394.037909,914.23832,0,238.5,812.5,0,36.386116,-21.079659,568.32135,57820.059296,-88395.514252,-8408.887642,NA,NA,NA,727.5,812.5,0,0.000221,-0.010982,-0.03473,6.160285,-5.520765,-0.691579
405.227783,502.70459,305.724243,329.369446,793.908447,372.238007,346.159149,722.430847,319.741669,380.751068,760.879578,330.87619,330.369873,744.554199,349.805756,327.045044,522.033875,135.038361,365.66275,575.161011,42.169186,574.027588,818.073608,73.897011,633.791382,953.17926,365.06604,621.623413,949.132874,281.859131,571.657593,945.145264,321.423157,614.607422,955.488831,316.302856,623.616028,888.042053,183.672089,656.965149,987.636353,35.834721,597.298401,1078.947266,63.479904,405.380371,563.745056,246.701263,386.003906,893.575134,444.606903,329.908691,889.899536,448.499298,442.099091,897.250732,440.714508,365.918335,548.028625,253.324997,444.842407,579.461426,240.077545,405.380371,563.745056,246.701263,569.71106,904.365173,102.403175,0,0,0,569.71106,904.365173,102.403175,582.980835,940.186768,493.982178,640.169861,941.807556,500.46109,525.791748,938.565918,487.503265,611.203186,893.942017,91.900368,528.218994,914.788391,112.905983,499.805206,584.566406,221.172668,667.215088,882.189941,101.108955,200,0,0,372.825775,610.992371,164.777145,591.65863,1001.462219,92.771637,0,200,0,400.348511,649.398499,298.095337,573.084229,913.471008,201.942307,0,0,200,5.527132,-0.741529,12.812887,-57.903004,14.790215,12.434274,394.122174,901.362152,0,238.5,812.5,0,35.001377,-16.343897,574.485168,51049.988129,-89402.631073,-7253.057012,NA,NA,NA,727.5,812.5,0,-0.000534,-0.005986,-0.033812,-0.617422,-5.350424,-2.514099
406.042938,513.398376,307.529297,330.930084,806.816895,376.15683,347.984985,735.369934,323.683472,382.219604,774.069519,334.625519,332.226166,757.422546,353.842926,330.568481,539.923096,136.466965,371.333679,596.132751,46.62368,574.12085,806.164429,74.48159,633.773438,943.2677,365.139557,621.585388,938.626526,282.033539,571.645691,934.628479,321.589844,614.550659,945.241638,316.419769,623.580383,876.883667,184.236633,657.109558,975.589355,35.846924,597.351685,1067.023071,63.074451,408.000336,577.016113,250.608658,387.185822,907.017883,448.092773,331.143311,902.929626,452.260681,443.228333,911.10614,443.924835,368.690735,561.016113,257.446136,447.309967,593.016052,243.771164,408.000336,577.016113,250.608658,569.79187,892.435486,102.872421,0,0,0,569.79187,892.435486,102.872421,583.113892,930.841736,494.204163,640.298401,932.800964,500.632599,525.929382,928.882568,487.775757,611.331726,882.160278,92.407722,528.251953,902.710693,113.337135,502.135742,598.500549,224.594757,667.410339,870.75824,101.652374,200,0,0,374.699585,623.884094,168.772873,591.228394,989.582703,92.60289,0,200,0,402.595032,662.714172,301.89325,573.178284,902.198364,202.348709,0,0,200,5.89446,-0.699031,12.52004,-57.927135,15.078241,12.857083,394.273238,887.373061,0,238.5,812.5,0,34.101311,-11.102504,585.280579,43821.748627,-91171.050751,-6034.788662,NA,NA,NA,727.5,812.5,0,-0.000913,-0.000295,-0.042343,-8.791715,-6.449853,-3.472242
407.031067,524.774658,307.805786,332.390076,819.659058,380.05481,349.711182,748.554443,327.19931,383.642059,787.458069,338.138031,333.97052,770.375854,357.560272,334.169617,558.444092,136.719727,376.751678,617.970886,49.974194,574.181519,794.2995,75.123558,633.861267,933.256897,365.288025,621.616333,928.076538,282.269348,571.697021,924.003052,321.820923,614.589722,934.958801,316.606781,623.609985,865.708496,184.829971,657.265442,963.502808,35.856071,597.437622,1055.11145,62.66814,410.537354,590.974426,253.176239,388.261322,919.99408,452.107758,332.275635,915.4552,456.544067,444.247009,924.53302,447.671448,371.387634,574.643188,260.147705,449.687042,607.305725,246.204773,410.537354,590.974426,253.176239,569.892578,880.570557,103.413452,0,0,0,569.892578,880.570557,103.413452,583.41571,921.267517,494.494904,640.597229,923.595703,500.848267,526.234192,918.939453,488.141571,611.481873,870.477966,92.960968,528.303284,890.663147,113.865936,504.366669,613.292419,226.773041,667.638184,859.45459,102.207069,200,0,0,376.454132,637.915222,171.708908,590.754028,977.782715,92.572083,0,200,0,404.752472,676.41748,304.8367,573.330139,890.91571,202.826111,0,0,200,6.223971,-0.691209,12.190219,-57.619453,15.30936,13.380517,394.454963,873.214755,0,238.5,812.5,0,33.653122,-5.499358,599.085266,36373.315033,-93430.320282,-4778.811804,NA,NA,NA,727.5,812.5,0,-0.000632,0.006235,-0.058012,-16.748435,-8.554463,-4.231106
408.346863,536.809509,306.575714,333.705353,832.393066,383.776062,351.34375,761.927185,330.178802,385.087646,800.951782,341.368622,335.587494,783.372803,360.790466,337.666321,577.48938,135.975418,381.581451,640.493774,52.375175,574.153625,782.482788,75.815903,634.05365,923.121704,365.50531,621.731873,917.436096,282.556427,571.826294,913.381348,322.094391,614.737183,924.562073,316.840546,623.661316,854.493469,185.438614,657.400269,951.380859,35.828514,597.55426,1043.224487,62.240158,413.006104,605.505127,254.448532,389.121918,932.39563,456.62558,333.181976,927.430115,461.186981,445.061829,937.361206,452.064148,373.990143,588.839172,261.379028,452.022034,622.171082,247.518051,413.006104,605.505127,254.448532,569.970276,868.742065,104.021767,0,0,0,569.970276,868.742065,104.021767,583.808044,911.656677,494.843811,640.990723,914.23761,501.116272,526.625366,909.075745,488.57135,611.587097,858.749878,93.576447,528.353455,878.734314,114.467094,506.598633,628.72168,227.981003,667.798706,847.991455,102.816719,200,0,0,378.346161,653.002197,173.550797,590.4505,965.97345,92.617622,0,200,0,406.803619,690.395203,306.951843,573.487854,879.65094,203.368484,0,0,200,6.548463,-0.690453,11.97548,-57.015476,15.347662,13.931542,394.649973,859.672904,0,238.5,812.5,0,33.575073,0.270573,614.155029,28971.476196,-95900.291138,-3509.229876,NA,NA,NA,727.5,812.5,0,0.000784,0.013705,-0.064602,-20.211437,-9.292831,-4.420071
